"Frame number","Original","Translation","Count","Part of","Files","File count"
"651","BONUS","","1","COMBAT|MANOEUVRE|BONUS","""Monk - Combat""","1"
"652","FLURRY OF BLOWS","","1","FLURRY OF BLOWS|BASE ATTACK BONUS","""Monk - Combat""","1"
"652","BASE ATTACK BONUS","","1","FLURRY OF BLOWS|BASE ATTACK BONUS","""Monk - Combat""","1"
"653","Unarmed Strike","","2","","""Monk - Combat"", ""Monk""","2"
"654","Using any combination of|unarmed strikes and Monk|weapons: Kama, Nunchaku,|Quarterstaff, Sai, Shuriken,|Siangham","","1","","""Monk - Combat""","1"
"655","Make unarmed strikes with any free limb|Flurry of blows uses full","","1","Make unarmed strikes with any free limb|Flurry of blows uses full STR bonus, even with off hand","""Monk - Combat""","1"
"655","STR","","1","Make unarmed strikes with any free limb|Flurry of blows uses full STR bonus, even with off hand","""Monk - Combat""","1"
"655","bonus, even with off hand","","1","Make unarmed strikes with any free limb|Flurry of blows uses full STR bonus, even with off hand","""Monk - Combat""","1"
"656","Flurry of Blows Attack Bonus","","1","","""Monk - Combat""","1"
"657","KI POOL","","2","","""Monk""","1"
"658","PERFECT SELF","","1","","""Monk""","1"
"659","QUIVERING PALM","","1","","""Monk""","1"
"660","DIAMOND SOUL","","1","","""Monk""","1"
"661","Monk Level","","5","","""Monk""","1"
"662","Snatch Arrows","","1","","""Monk""","1"
"663","Spring Attack","","1","","""Monk""","1"
"664","Medusa’s Wrath","","1","","""Monk""","1"
"665","Improved Critical","","1","","""Monk""","1"
"666","Improved Trip","","1","","""Monk""","1"
"667","Mobility","","1","","""Monk""","1"
"668","Improved Disarm","","1","","""Monk""","1"
"669","Improved Feint","","1","","""Monk""","1"
"670","Improved Bull Rush","","1","","""Monk""","1"
"671","Gorgon’s Fist","","1","","""Monk""","1"
"672","Monk|Level","","6","","""Monk""","1"
"673","Non-Monk|Levels","","1","","""Monk""","1"
"674","STUNNING FIST","","1","STUNNING FIST|TODAY","""Monk""","1"
"674","TODAY","","1","STUNNING FIST|TODAY","""Monk""","1"
"675","STUNNING FIST","","1","STUNNING FIST|PER DAY","""Monk""","1"
"675","PER DAY","","1","STUNNING FIST|PER DAY","""Monk""","1"
"676","FORTITUDE|SAVE","","2","FORTITUDE|SAVE DC","""Monk""","1"
"676","DC","","2","FORTITUDE|SAVE DC","""Monk""","1"
"677","QUIVER","","1","QUIVER DAYS","""Monk""","1"
"677","DAYS","","1","QUIVER DAYS","""Monk""","1"
"678","SPELL","","1","SPELL RESISTANCE","""Monk""","1"
"678","RESISTANCE","","1","SPELL RESISTANCE","""Monk""","1"
"679","BONUS FEATS","","1","","""Monk""","1"
"680","WHOLENESS OF BODY","","1","","""Monk""","1"
"681","STUNNING FIST","","1","","""Monk""","1"
"682","HEALING|POINTS","","1","","""Monk""","1"
"683","No action this round|Lose","","2","No action this round|Lose DEX bonus to AC; -2 AC","""Monk""","1"
"683","DEX","","2","No action this round|Lose DEX bonus to AC; -2 AC","""Monk""","1"
"683","bonus to","","2","No action this round|Lose DEX bonus to AC; -2 AC","""Monk""","1"
"683","AC","","4","No action this round|Lose DEX bonus to AC; -2 AC","""Monk""","1"
"684","Paralysed","","1","","""Monk""","1"
"685","-4 initiative; 20% miss chance when attacking|-4 on opposed Perception|automatically fail Perception checks for sound","","1","","""Monk""","1"
"686","Deafened","","1","","""Monk""","1"
"687","Lose","","1","Lose DEX bonus to AC; -2 AC|-4 on STR and DEX skills, opposed Perception|50% miss chance when attacking|DC 10 Acrobatics to move more than half speed","""Monk""","1"
"687","DEX","","2","Lose DEX bonus to AC; -2 AC|-4 on STR and DEX skills, opposed Perception|50% miss chance when attacking|DC 10 Acrobatics to move more than half speed","""Monk""","1"
"687","bonus to","","1","Lose DEX bonus to AC; -2 AC|-4 on STR and DEX skills, opposed Perception|50% miss chance when attacking|DC 10 Acrobatics to move more than half speed","""Monk""","1"
"687","AC","","2","Lose DEX bonus to AC; -2 AC|-4 on STR and DEX skills, opposed Perception|50% miss chance when attacking|DC 10 Acrobatics to move more than half speed","""Monk""","1"
"687","-4 on","","1","Lose DEX bonus to AC; -2 AC|-4 on STR and DEX skills, opposed Perception|50% miss chance when attacking|DC 10 Acrobatics to move more than half speed","""Monk""","1"
"687","STR","","1","Lose DEX bonus to AC; -2 AC|-4 on STR and DEX skills, opposed Perception|50% miss chance when attacking|DC 10 Acrobatics to move more than half speed","""Monk""","1"
"687","and","","1","Lose DEX bonus to AC; -2 AC|-4 on STR and DEX skills, opposed Perception|50% miss chance when attacking|DC 10 Acrobatics to move more than half speed","""Monk""","1"
"687","skills, opposed Perception|50% miss chance when attacking|DC 10 Acrobatics to move more than half speed","","1","Lose DEX bonus to AC; -2 AC|-4 on STR and DEX skills, opposed Perception|50% miss chance when attacking|DC 10 Acrobatics to move more than half speed","""Monk""","1"
"688","or","","1","","""Monk""","1"
"689","Blinded","","1","","""Monk""","1"
"690","May make a standard or move action,| but not both","","1","","""Monk""","1"
"691","Staggered","","1","","""Monk""","1"
"692","-2 to attack rolls, damage rolls,| saving throws, skill and ability checks","","1","","""Monk""","1"
"693","Sickened","","1","","""Monk""","1"
"694","Cannot run or charge|-2 Strength and Dexterity","","1","","""Monk""","1"
"695","Throw Anything","","1","","""Monk""","1"
"696","Improved Grapple","","1","","""Monk""","1"
"697","days","","1","","""Monk""","1"
"698","Scorpion Style","","1","","""Monk""","1"
"699","Deflect Arrows","","1","","""Monk""","1"
"700","Dodge","","1","","""Monk""","1"
"701","Combat Reflexes","","1","","""Monk""","1"
"702","Catch off-guard","","1","","""Monk""","1"
"703","Stunned","","1","","""Monk""","1"
"704","Treated as an Outsider","","1","Treated as an Outsider|Immune to Charm Person and other effects that|target non-outsiders.|Damage reduction 10/chaotic","""Monk""","1"
"704","Immune to Charm Person and other effects that|target non-outsiders.|Damage reduction","","1","Treated as an Outsider|Immune to Charm Person and other effects that|target non-outsiders.|Damage reduction 10/chaotic","""Monk""","1"
"704","10/chaotic","","1","Treated as an Outsider|Immune to Charm Person and other effects that|target non-outsiders.|Damage reduction 10/chaotic","""Monk""","1"
"705","FALL","","1","","""Monk""","1"
"706","to ignore 10ft of falling damage","","1","","""Monk""","1"
"707","15 Acrobatics","","1","","""Monk""","1"
"708","Bonus only applied when unarmoured,|unencumbered and not helpless","","1","","""Monk""","1"
"709","EMPTY BODY","","1","","""Monk""","1"
"710","Rounds Today","","1","","""Monk""","1"
"711","ETHERIAL","","1","ETHERIAL|ROUNDS","""Monk""","1"
"711","ROUNDS","","1","ETHERIAL|ROUNDS","""Monk""","1"
"712","CMD","","1","CMD BONUS","""Monk""","1"
"712","BONUS","","1","CMD BONUS","""Monk""","1"
"713","AC","","1","AC BONUS","""Monk""","1"
"713","BONUS","","1","AC BONUS","""Monk""","1"
"714","KI POOL","","1","KI POOL|CAPACITY","""Monk""","1"
"714","CAPACITY","","1","KI POOL|CAPACITY","""Monk""","1"
"715","ARMOUR CLASS BONUS","","1","","""Monk""","1"
"716","ACROBATICS","","1","","""Monk""","1"
"717","MONK","","2","","""Monk""","1"
"718","Distance","","2","","""Monk""","1"
"719","11ft","","1","","""Monk""","1"
"720","55ft","","1","","""Monk""","1"
"721","10ft","","2","","""Monk""","1"
"722","50ft","","1","","""Monk""","1"
"723","9ft","","1","","""Monk""","1"
"724","45ft","","1","","""Monk""","1"
"725","8ft","","1","","""Monk""","1"
"726","40ft","","1","","""Monk""","1"
"727","7ft","","1","","""Monk""","1"
"728","35ft","","1","","""Monk""","1"
"729","6ft","","1","","""Monk""","1"
"730","30ft","","1","","""Monk""","1"
"731","5ft","","2","","""Monk""","1"
"732","25ft","","1","","""Monk""","1"
"733","4ft","","1","","""Monk""","1"
"734","20ft","","1","","""Monk""","1"
"735","3ft","","1","","""Monk""","1"
"736","15ft","","1","","""Monk""","1"
"737","2ft","","1","","""Monk""","1"
"738","1ft","","1","","""Monk""","1"
"739","for every 10ft of your standard move above 30ft","","1","","""Monk""","1"
"740","Acrobatics skill +4","","1","","""Monk""","1"
"741","CATCH LEDGE","","1","","""Monk""","1"
"742","if you fail a jump by 4 or less","","1","","""Monk""","1"
"743","20 Reflex save","","1","","""Monk""","1"
"744","HIGH JUMP","","1","","""Monk""","1"
"745","MOVE THROUGH ENEMY’S OWN SQUARE","","1","","""Monk""","1"
"746","at half speed","","2","","""Monk""","1"
"747","+10 to move at full speed","","2","","""Monk""","1"
"748","Acrobatics DC = 5 + Opponent’s","","1","Acrobatics DC = 5 + Opponent’s CMD","""Monk""","1"
"748","CMD","","1","Acrobatics DC = 5 + Opponent’s CMD","""Monk""","1"
"749","MOVE THROUGH THREATENED SQUARE","","1","","""Monk""","1"
"750","Acrobatics DC = Opponent’s","","1","Acrobatics DC = Opponent’s CMD","""Monk""","1"
"750","CMD","","1","Acrobatics DC = Opponent’s CMD","""Monk""","1"
"751","LONG JUMP","","1","","""Monk""","1"
"752","No age penalties or artificial aging","","1","","""Monk""","1"
"753","Speak with any living creature","","1","","""Monk""","1"
"754","Tongue of the Sun and Moon","","1","","""Monk""","1"
"755","Timeless Body","","1","","""Monk""","1"
"756","(which grants","","1","(which grants +8 to Acrobatics)","""Monk""","1"
"756","to Acrobatics)","","1","(which grants +8 to Acrobatics)","""Monk""","1"
"757","Slow Fall","","1","Slow Fall 30 ft","""Monk""","1"
"757","30 ft","","1","Slow Fall 30 ft","""Monk""","1"
"758","Fast Movement","","1","Fast Movement +20 ft","""Monk""","1"
"758","+20 ft","","1","Fast Movement +20 ft","""Monk""","1"
"759","(which grants","","1","(which grants +24 to Acrobatics)","""Monk""","1"
"759","to Acrobatics)","","1","(which grants +24 to Acrobatics)","""Monk""","1"
"760","Slow Fall","","1","Slow Fall 90 ft","""Monk""","1"
"760","90 ft","","1","Slow Fall 90 ft","""Monk""","1"
"761","Fast Movement","","1","Fast Movement +60 ft","""Monk""","1"
"761","+60 ft","","1","Fast Movement +60 ft","""Monk""","1"
"762","Treated as outsider","","1","","""Monk""","1"
"763","Slow Fall","","1","Slow Fall Any distance","""Monk""","1"
"763","Any distance","","1","Slow Fall Any distance","""Monk""","1"
"764","Perfect Self","","1","","""Monk""","1"
"765","2d8 / 4d8","","1","","""Monk""","1"
"766","2d10","","1","","""Monk""","1"
"767","Treat unarmed attacks as adamantine weapons","","1","","""Monk""","1"
"768","Slow Fall","","1","Slow Fall 80 ft","""Monk""","1"
"768","80 ft","","1","Slow Fall 80 ft","""Monk""","1"
"769","Ki Pool (adamantine)","","1","","""Monk""","1"
"770","2d6 / 3d8","","1","","""Monk""","1"
"771","(which grants","","1","(which grants +20 to Acrobatics)","""Monk""","1"
"771","to Acrobatics)","","1","(which grants +20 to Acrobatics)","""Monk""","1"
"772","Delayed death","","1","","""Monk""","1"
"773","Fast Movement","","1","Fast Movement +50 ft","""Monk""","1"
"773","+50 ft","","1","Fast Movement +50 ft","""Monk""","1"
"774","Quivering Palm","","1","","""Monk""","1"
"775","Treat unarmed attacks as lawful weapons","","1","","""Monk""","1"
"776","Slow Fall","","1","Slow Fall 50 ft","""Monk""","1"
"776","50 ft","","1","Slow Fall 50 ft","""Monk""","1"
"777","Ki Pool (lawful)","","1","","""Monk""","1"
"778","(which grants","","1","(which grants +12 to Acrobatics)","""Monk""","1"
"778","to Acrobatics)","","1","(which grants +12 to Acrobatics)","""Monk""","1"
"779","Avoid half damage on failed reflex save","","1","","""Monk""","1"
"780","Fast Movement","","1","Fast Movement +30 ft","""Monk""","1"
"780","+30 ft","","1","Fast Movement +30 ft","""Monk""","1"
"781","Reduce effective falling height using wall","","1","","""Monk""","1"
"782","Treat unarmed attacks as magic weapons","","1","","""Monk""","1"
"783","Slow Fall","","1","Slow Fall 20 ft","""Monk""","1"
"783","20 ft","","1","Slow Fall 20 ft","""Monk""","1"
"784","Ki Pool (magic)","","1","","""Monk""","1"
"785","d6 / 2d6","","1","","""Monk""","1"
"786","d8","","1","","""Monk""","1"
"787","Heal your own wounds -","","1","Heal your own wounds - 2 ki points","""Monk""","1"
"787","2 ki points","","1","Heal your own wounds - 2 ki points","""Monk""","1"
"788","Wholeness of Body","","1","","""Monk""","1"
"789","Slow Fall","","1","Slow Fall 40 ft","""Monk""","1"
"789","40 ft","","1","Slow Fall 40 ft","""Monk""","1"
"790","d8 / 2d8","","1","","""Monk""","1"
"791","d10","","1","","""Monk""","1"
"792","Assume ethereal state for 1 minute -","","1","Assume ethereal state for 1 minute - 3 ki points","""Monk""","1"
"792","3 ki points","","1","Assume ethereal state for 1 minute - 3 ki points","""Monk""","1"
"793","Empty Body","","1","","""Monk""","1"
"794","Spell resistance","","1","","""Monk""","1"
"795","Diamond Soul","","1","","""Monk""","1"
"796","Immune to all poisons","","1","","""Monk""","1"
"797","Diamond Body","","1","","""Monk""","1"
"798","Slow Fall","","1","Slow Fall 70 ft","""Monk""","1"
"798","70 ft","","1","Slow Fall 70 ft","""Monk""","1"
"799","Avoid all damage on successful reflex save","","1","","""Monk""","1"
"800","Immune to all diseases","","1","","""Monk""","1"
"801","Add monk level to Acrobatics checks for jumping","","1","","""Monk""","1"
"802","to jump checks -","","1","+20 to jump checks - 1 ki point","""Monk""","1"
"802","1 ki point","","1","+20 to jump checks - 1 ki point","""Monk""","1"
"803","Purity of Body","","1","","""Monk""","1"
"804","High Jump","","1","","""Monk""","1"
"805","saving throws against enchantment","","1","+2 saving throws against enchantment","""Monk""","1"
"806","(which grants","","1","(which grants +4 to Acrobatics)","""Monk""","1"
"806","to Acrobatics)","","1","(which grants +4 to Acrobatics)","""Monk""","1"
"807","Use monk level in place of","","1","Use monk level in place of BAB for calculating CMB","""Monk""","1"
"807","BAB","","1","Use monk level in place of BAB for calculating CMB","""Monk""","1"
"807","for calculating","","1","Use monk level in place of BAB for calculating CMB","""Monk""","1"
"807","CMB","","1","Use monk level in place of BAB for calculating CMB","""Monk""","1"
"808","Still Mind","","1","","""Monk""","1"
"809","Maneuvre Training","","1","","""Monk""","1"
"810","Fast Movement","","1","Fast Movement +10 ft","""Monk""","1"
"810","+10 ft","","1","Fast Movement +10 ft","""Monk""","1"
"811","(which grants","","1","(which grants +16 to Acrobatics)","""Monk""","1"
"811","to Acrobatics)","","1","(which grants +16 to Acrobatics)","""Monk""","1"
"812","Slow Fall","","1","Slow Fall 60 ft","""Monk""","1"
"812","60 ft","","1","Slow Fall 60 ft","""Monk""","1"
"813","Fast Movement","","1","Fast Movement +40 ft","""Monk""","1"
"813","+40 ft","","1","Fast Movement +40 ft","""Monk""","1"
"814","Slip magically between spaces -","","1","Slip magically between spaces - 2 ki points","""Monk""","1"
"814","2 ki points","","1","Slip magically between spaces - 2 ki points","""Monk""","1"
"815","Abundant step","","1","","""Monk""","1"
"816","d10 / 3d6","","1","","""Monk""","1"
"817","2d6","","1","","""Monk""","1"
"818","Stun (or other effects) target for one round","","1","","""Monk""","1"
"819","Treat hands, feet, knees and elbows as weapons","","1","","""Monk""","1"
"820","Stunning Fist","","1","","""Monk""","1"
"821","Armour Class Bonus","","1","","""Monk""","1"
"822","Use a full attack action for more attacks","","1","","""Monk""","1"
"823","Flurry of Blows","","1","","""Monk""","1"
"824","d4 / d8","","1","","""Monk""","1"
"825","Sml / Lrg","","1","","""Monk""","1"
"826","Unarmed|Strike|Damage","","1","","""Monk""","1"
"827","Bonus|Feats","","1","","""Monk""","1"
"828","FAVOURED ENEMY BONUS","","3","","""Ranger - Archery"", ""Ranger - Two-weapon fighting"", ""Ranger""","3"
"829","Ranger|Level","","18","","""Ranger - Archery"", ""Ranger - Two-weapon fighting"", ""Ranger""","3"
"830","Survival|Bonus","","3","","""Ranger - Archery"", ""Ranger - Two-weapon fighting"", ""Ranger""","3"
"831","HUNTER’S BOND","","3","","""Ranger - Archery"", ""Ranger - Two-weapon fighting"", ""Ranger""","3"
"832","SHARE FAVOURED ENEMY","","3","","""Ranger - Archery"", ""Ranger - Two-weapon fighting"", ""Ranger""","3"
"833","TRACK","","3","","""Ranger - Archery"", ""Ranger - Two-weapon fighting"", ""Ranger""","3"
"834","FAVOURED TERRAINS","","3","","""Ranger - Archery"", ""Ranger - Two-weapon fighting"", ""Ranger""","3"
"835","FAVOURED TERRAIN BONUS","","3","","""Ranger - Archery"", ""Ranger - Two-weapon fighting"", ""Ranger""","3"
"836","FAVOURED ENEMIES","","3","","""Ranger - Archery"", ""Ranger - Two-weapon fighting"", ""Ranger""","3"
"837","COMBAT STYLE","","3","","""Ranger - Archery"", ""Ranger - Two-weapon fighting"", ""Ranger""","3"
"838","SHARE FAVOURED ENEMY","","3","SHARE FAVOURED ENEMY|DURATION","""Ranger - Archery"", ""Ranger - Two-weapon fighting"", ""Ranger""","3"
"838","DURATION","","3","SHARE FAVOURED ENEMY|DURATION","""Ranger - Archery"", ""Ranger - Two-weapon fighting"", ""Ranger""","3"
"839","Shot on the Run","","1","Shot on the Run    Attack at any point during your move","""Ranger - Archery""","1"
"839","Attack at any point during your move","","1","Shot on the Run    Attack at any point during your move","""Ranger - Archery""","1"
"840","Pinpoint Targeting","","1","Pinpoint Targeting    Make a single attack that bypasses shields, armour and natural armour","""Ranger - Archery""","1"
"840","Make a single attack that bypasses shields, armour and natural armour","","1","Pinpoint Targeting    Make a single attack that bypasses shields, armour and natural armour","""Ranger - Archery""","1"
"841","Manyshot","","1","Manyshot    When making a full-round attack, your first attack has two arrows","""Ranger - Archery""","1"
"841","When making a full-round attack, your first attack has two arrows","","1","Manyshot    When making a full-round attack, your first attack has two arrows","""Ranger - Archery""","1"
"842","Improved Precise Shot","","1","Improved Precise Shot    Ignore the penalties for partial cover or partial concealment","""Ranger - Archery""","1"
"842","Ignore the penalties for partial cover or partial concealment","","1","Improved Precise Shot    Ignore the penalties for partial cover or partial concealment","""Ranger - Archery""","1"
"843","Rapid Shot","","1","Rapid Shot    When making a full-round attack, get one additional attack in return for a -2 penalty","""Ranger - Archery""","1"
"843","When making a full-round attack, get one additional attack in return for a -2 penalty","","1","Rapid Shot    When making a full-round attack, get one additional attack in return for a -2 penalty","""Ranger - Archery""","1"
"844","Precise Shot","","1","Precise Shot    Attack into melee without the -4 penalty","""Ranger - Archery""","1"
"844","Attack into melee without the -4 penalty","","1","Precise Shot    Attack into melee without the -4 penalty","""Ranger - Archery""","1"
"845","Point Blank Shot","","1","Point Blank Shot    +1 to attack and damage within first range increment","""Ranger - Archery""","1"
"845","+1 to attack and damage within first range increment","","1","Point Blank Shot    +1 to attack and damage within first range increment","""Ranger - Archery""","1"
"846","Far Shot","","1","Far Shot    Attack penalty per range increment decreases from -2 to -1","""Ranger - Archery""","1"
"846","Attack penalty per range increment decreases from -2 to -1","","1","Far Shot    Attack penalty per range increment decreases from -2 to -1","""Ranger - Archery""","1"
"847","ARCHERY","","1","","""Ranger - Archery""","1"
"848","WIS","","3","(WIS minimum 1)","""Ranger - Archery"", ""Ranger - Two-weapon fighting"", ""Ranger""","3"
"848","minimum 1)","","3","(WIS minimum 1)","""Ranger - Archery"", ""Ranger - Two-weapon fighting"", ""Ranger""","3"
"849","Use in place of Diplomacy to improve the attitude of an animal","","3","","""Ranger - Archery"", ""Ranger - Two-weapon fighting"", ""Ranger""","3"
"850","As a move action, share half your Favoured Enemy|bonus against a single target with all allies within 30 ft","","3","","""Ranger - Archery"", ""Ranger - Two-weapon fighting"", ""Ranger""","3"
"851","Ranger bonus feats can be taken without the normal pre-requisites,|but only apply when not wearing heavy armour.","","3","","""Ranger - Archery"", ""Ranger - Two-weapon fighting"", ""Ranger""","3"
"852","Creature type","","3","","""Ranger - Archery"", ""Ranger - Two-weapon fighting"", ""Ranger""","3"
"853","Bonus Spells","","3","Bonus Spells|WIS","""Ranger - Archery"", ""Ranger - Two-weapon fighting"", ""Ranger""","3"
"853","WIS","","3","Bonus Spells|WIS","""Ranger - Archery"", ""Ranger - Two-weapon fighting"", ""Ranger""","3"
"854","RANGER","","3","","""Ranger - Archery"", ""Ranger - Two-weapon fighting"", ""Ranger""","3"
"855","Ranger","","1","","""Ranger - Character Info""","1"
"856","Knowledge: Geography","","1","","""Ranger - Character Info""","1"
"857","- 1 per 5lb| carried","","1","","""Ranger - Character Info""","1"
"858","Favoured|     Enemy|     Terrain","","1","","""Ranger - Character Info""","1"
"859","Favoured| Enemy","","2","","""Ranger - Combat""","1"
"860","Two-weapon Rend","","1","Two-weapon Rend    If you hit with both weapons, do an extra 1d10 + (STR × 1½) damage","""Ranger - Two-weapon fighting""","1"
"860","If you hit with both weapons, do an extra 1d10 + (","","1","Two-weapon Rend    If you hit with both weapons, do an extra 1d10 + (STR × 1½) damage","""Ranger - Two-weapon fighting""","1"
"860","STR","","1","Two-weapon Rend    If you hit with both weapons, do an extra 1d10 + (STR × 1½) damage","""Ranger - Two-weapon fighting""","1"
"860","× 1½) damage","","1","Two-weapon Rend    If you hit with both weapons, do an extra 1d10 + (STR × 1½) damage","""Ranger - Two-weapon fighting""","1"
"861","Greater Two-weapon Fighting","","1","Greater Two-weapon Fighting    Third attack with your off-hand weapon","""Ranger - Two-weapon fighting""","1"
"861","Third attack with your off-hand weapon","","1","Greater Two-weapon Fighting    Third attack with your off-hand weapon","""Ranger - Two-weapon fighting""","1"
"862","Two-weapon Defence","","1","Two-weapon Defence    +1 shield bonus to AC for using two weapons (+2 if fighting defensively)","""Ranger - Two-weapon fighting""","1"
"862","+1 shield bonus to AC for using two weapons (+2 if fighting defensively)","","1","Two-weapon Defence    +1 shield bonus to AC for using two weapons (+2 if fighting defensively)","""Ranger - Two-weapon fighting""","1"
"863","Improved Two-weapon Fighting","","1","Improved Two-weapon Fighting    Second attack with your off-hand weapon","""Ranger - Two-weapon fighting""","1"
"863","Second attack with your off-hand weapon","","1","Improved Two-weapon Fighting    Second attack with your off-hand weapon","""Ranger - Two-weapon fighting""","1"
"864","Two-weapon Fighting","","1","Two-weapon Fighting   Penalty for wielding two weapons reduced to -4 / -4","""Ranger - Two-weapon fighting""","1"
"864","Penalty for wielding two weapons reduced to -4 / -4","","1","Two-weapon Fighting   Penalty for wielding two weapons reduced to -4 / -4","""Ranger - Two-weapon fighting""","1"
"865","Quick Draw","","1","Quick Draw    Draw your weapon as a free action","""Ranger - Two-weapon fighting""","1"
"865","Draw your weapon as a free action","","1","Quick Draw    Draw your weapon as a free action","""Ranger - Two-weapon fighting""","1"
"866","Improved Shield Bash","","1","Improved Shield Bash    Use Shield Bash and keep your shield bonus to AC","""Ranger - Two-weapon fighting""","1"
"866","Use Shield Bash and keep your shield bonus to","","1","Improved Shield Bash    Use Shield Bash and keep your shield bonus to AC","""Ranger - Two-weapon fighting""","1"
"866","AC","","1","Improved Shield Bash    Use Shield Bash and keep your shield bonus to AC","""Ranger - Two-weapon fighting""","1"
"867","Double Slice","","1","Double Slice    Add your full STR to damage with an off-hand weapon","""Ranger - Two-weapon fighting""","1"
"867","Add your full","","1","Double Slice    Add your full STR to damage with an off-hand weapon","""Ranger - Two-weapon fighting""","1"
"867","STR","","1","Double Slice    Add your full STR to damage with an off-hand weapon","""Ranger - Two-weapon fighting""","1"
"867","to damage with an off-hand weapon","","1","Double Slice    Add your full STR to damage with an off-hand weapon","""Ranger - Two-weapon fighting""","1"
"868","TWO-WEAPON FIGHTING","","1","","""Ranger - Two-weapon fighting""","1"
"869","Bombs Today","","1","","""Alchemist""","1"
"870","Alchemist|Level","","6","","""Alchemist""","1"
"871","BOMBS","","1","BOMBS|PER DAY","""Alchemist""","1"
"871","PER DAY","","1","BOMBS|PER DAY","""Alchemist""","1"
"872","Use this DC for Splash reflex saves,|Discovery fortitude saves etc.","","1","","""Alchemist""","1"
"873","SAVING","","1","SAVING|THROW DC","""Alchemist""","1"
"873","THROW DC","","1","SAVING|THROW DC","""Alchemist""","1"
"874","Splash|radius","","1","","""Alchemist""","1"
"875","d6","","1","d6 +","""Alchemist""","1"
"876","BASIC DAMAGE","","1","","""Alchemist""","1"
"877","POISON RESISTANCE","","1","POISON RESISTANCE FORTITUDE SAVE BONUS","""Alchemist""","1"
"877","FORTITUDE SAVE BONUS","","1","POISON RESISTANCE FORTITUDE SAVE BONUS","""Alchemist""","1"
"878","OTHER DAMAGE","","1","","""Alchemist""","1"
"879","SPLASH DAMAGE","","1","","""Alchemist""","1"
"880","DURATION","","1","","""Alchemist""","1"
"881","DISCOVERIES","","1","DISCOVERIES|KNOWN","""Alchemist""","1"
"881","KNOWN","","1","DISCOVERIES|KNOWN","""Alchemist""","1"
"882","Natural Armour|Bonus","","1","","""Alchemist""","1"
"883","Constitution|Bonus","","1","","""Alchemist""","1"
"884","Charisma|Penalty","","1","","""Alchemist""","1"
"885","Dexterity|Bonus","","1","","""Alchemist""","1"
"886","Wisdom|Penalty","","1","","""Alchemist""","1"
"887","Strength|Bonus","","1","","""Alchemist""","1"
"888","Intelligence|Penalty","","1","","""Alchemist""","1"
"889","DISCOVERIES","","1","","""Alchemist""","1"
"890","mins","","1","","""Alchemist""","1"
"891","10 mins","","1","","""Alchemist""","1"
"892","ALCHEMIST","","1","","""Alchemist""","1"
"893","MUNDANE POTIONS","","1","","""Alchemist""","1"
"894","POISON RESISTANCE","","1","","""Alchemist""","1"
"895","ALCHEMY","","1","","""Alchemist""","1"
"896","BOMBS","","1","","""Alchemist""","1"
"897","MUTAGENS","","1","","""Alchemist""","1"
"898","EXTRACTS","","1","","""Alchemist""","1"
"899","Base|Extracts","","1","","""Alchemist""","1"
"900","Extracts|per day","","1","","""Alchemist""","1"
"901","Extract|Save DC","","1","","""Alchemist""","1"
"902","Extract Save DC = 10 + INT + Extract Level","","1","","""Alchemist""","1"
"903","Bonus to saves against charm|and compulsion effects.","","1","","""Cavalier""","1"
"904","Saving|Throw|Bonus","","1","","""Cavalier""","1"
"905","Attack|Bonus","","1","","""Cavalier""","1"
"906","Challenged target suffers -2 penalty to AC against|any target other than you.","","1","","""Cavalier""","1"
"907","Take -2 penalty to AC against any enemy except challenged target","","1","","""Cavalier""","1"
"908","(damage is triple only if using a lance)","","1","","""Cavalier""","1"
"909","On critical hit, target is stunned (or staggered if they pass a Will save) for 1d4 rds.","","1","","""Cavalier""","1"
"910","Supreme Charge","","1","","""Cavalier""","1"
"911","Free bull rush, disarm, sunder or trip on successful charge; no Attack of Opportunity.","","1","","""Cavalier""","1"
"912","Mighty Charge","","1","","""Cavalier""","1"
"913","No Armour Check penalty when charging.","","1","","""Cavalier""","1"
"914","Cavalier’s Charge","","1","","""Cavalier""","1"
"915","Critical Range","","1","","""Cavalier""","1"
"916","Feat Sharing|Today","","1","","""Cavalier""","1"
"917","Challenges|Today","","1","","""Cavalier""","1"
"918","Rounds Shared|This Encounter","","1","","""Cavalier""","1"
"919","Cavalier|Level","","7","","""Cavalier""","1"
"920","When training an animal to serve as a mount","","1","","""Cavalier""","1"
"921","Handle Animal|Bonus","","1","","""Cavalier""","1"
"922","EXPERT|TRAINER","","1","","""Cavalier""","1"
"923","Mounted Speed","","1","","""Cavalier""","1"
"924","MELEE DAMAGE","","1","MELEE DAMAGE|BONUS","""Cavalier""","1"
"924","BONUS","","1","MELEE DAMAGE|BONUS","""Cavalier""","1"
"925","CHALLENGES","","1","CHALLENGES|PER DAY","""Cavalier""","1"
"925","PER DAY","","1","CHALLENGES|PER DAY","""Cavalier""","1"
"926","FEAT SHARING","","1","FEAT SHARING|DURATION","""Cavalier""","1"
"926","DURATION","","1","FEAT SHARING|DURATION","""Cavalier""","1"
"927","FEAT SHARING","","1","FEAT SHARING|PER DAY","""Cavalier""","1"
"927","PER DAY","","1","FEAT SHARING|PER DAY","""Cavalier""","1"
"928","TACTICIAN","","1","","""Cavalier""","1"
"929","Charge attack","","1","","""Cavalier""","1"
"930","CAVALIER ORDER — SKILLS","","1","","""Cavalier""","1"
