Original,Part of,Translation
(From level 4),"",(Od 4 poziomu)
COMBAT|MANOEUVRE,COMBAT|MANOEUVRE|BONUS,MANEWRY|BOJOWE
BONUS,COMBAT|MANOEUVRE|BONUS,PREMIA
RANGED ATTACK,RANGED ATTACK|BONUS,DYSTANS
BONUS,RANGED ATTACK|BONUS,PREMIA
per successive hit,"",na udany atak
RAGE!,RAGE!|Modifier,SZAŁ!
Modifier,RAGE!|Modifier,MODYFIKATOR
Farms,"",Farmy
Marshal,"",Zarządca
Face,"",Twarz
TURNS,TURNS PER DAY,TURY
PER DAY,TURNS PER DAY,NA DZIEŃ
TURNS / REBUKES,TURNS / REBUKES PER DAY,ODPĘDZANIA / KARCENIA
PER DAY,TURNS / REBUKES PER DAY,NA DZIEŃ
TURN UNDEAD,"",ODPĘDZANIE NIEUMARŁYCH
TURN / REBUKE UNDEAD,"",ODPĘDZANIE / KARCENIE NIEUMARŁYCH
Fatigue|Modifier,"",Modyfikator|Zmęczenia
Level,25’+ 5’ × (Level ÷ 2),Poziom
Temporary|Hit Points,"",Tymczasowe|Punkty Wytrzymałości
Favoured| Enemy,"",Preferowany|Wróg
Max Weight,"",Maksymalny Ciężar
RACIAL ABILITIES,"",ZDOLNOŚCI RASOWE
FLURRY ATTACK,FLURRY ATTACK BONUS,GRAD CIOSÓW
BONUS,FLURRY ATTACK BONUS,PREMIA
Lawful:,Lawful: +2 Economy,Praworządny:
Economy,Lawful: +2 Economy,Ekonomii
Leadership,"",Dowództwo
Leads kingdom’s defences,"Leads kingdom’s defences – If vacant, -4 loyalty and -2 stability",Przewodzi obroną królestwa
"– If vacant,","Leads kingdom’s defences – If vacant, -4 loyalty and -2 stability",- Jeśli nieobecny
loyalty and,"Leads kingdom’s defences – If vacant, -4 loyalty and -2 stability",lojalności i
stability,"Leads kingdom’s defences – If vacant, -4 loyalty and -2 stability",stabilności
Level|Penalty,"",Ujemne|Poziomy
Liases with the people,"Liases with the people – If vacant, -2 loyalty, +1 unrest at upkeep and no bonus from festivals",Porozumiewa się z ludźmi
"– If vacant,","Liases with the people – If vacant, -2 loyalty, +1 unrest at upkeep and no bonus from festivals",- Jeśli nieobecny
"loyalty,","Liases with the people – If vacant, -2 loyalty, +1 unrest at upkeep and no bonus from festivals","lojalności,"
unrest at upkeep and no bonus from festivals,"Liases with the people – If vacant, -2 loyalty, +1 unrest at upkeep and no bonus from festivals",zamieszek na utrzymanie i brak premii z festiwali
Light weapon,"",Broń lekka
Long,"",Długi
Lookout,Lookout    Act in surprise round if ally can act,Uważaj!
Act in surprise round if ally can act,Lookout    Act in surprise round if ally can act,"Działa w rundzie zaskoczeniowej, jeśli sprzymierzeniec może"
MAX ARMOUR|DEX,MAX ARMOUR|DEX BONUS,MAKSYMALNA|PREMIA ZE ZR
BONUS,MAX ARMOUR|DEX BONUS,PREMIA
DURATION,MAX EFFECT|DURATION,CZAS TRWANIA
MELEE,"",ZWARCIE
METAMAGIC SPECIALIST,"",SPECJALISTA METAMAGII
MILITARY,MILITARY    Create armed units (comes from allocation for settling towns),ARMIA
Create armed units (comes from allocation for settling towns),MILITARY    Create armed units (comes from allocation for settling towns),Tworzy oddziały zbrojnych (pochodzące z przydziału konkretnych miast)
DURATION,MISLEAD: GREATER|INVISIBILITY|DURATION,CZAS TRWANIA
Magister,"",Magister
Make unarmed strikes with any free limb|Flurry of blows uses full,"Make unarmed strikes with any free limb|Flurry of blows uses full STR bonus, even with off hand",Uderzenia bez broni dowolna wolną kończyną|Do gradu ciosów stosuje się pełną premię z
STR,"Make unarmed strikes with any free limb|Flurry of blows uses full STR bonus, even with off hand",S
"bonus, even with off hand","Make unarmed strikes with any free limb|Flurry of blows uses full STR bonus, even with off hand",nawet w przypadku broni improwizowanej
Manyshot,"Manyshot    When making a full-round attack, your first attack has two arrows",Wielostrzał
"When making a full-round attack, your first attack has two arrows","Manyshot    When making a full-round attack, your first attack has two arrows",Wystrzelasz dwie strzały podczas pierwszego ataku
Masterwork,Masterwork     Doesn’t stack with magic bonus,Mistrzowska
Doesn’t stack with magic bonus,Masterwork     Doesn’t stack with magic bonus,Nie nakłada się z magiczną premią
Modifier,"",Modyfikator
Modifier = (Ability Score - 10) ÷ 2,"",Modyfikator = (Wartość Atrybutu - 10) / 2
Modifiers,"",Modyfikatory
Morale Bonus,Morale Bonus    Inspire Courage and similar,Premia z Morali
Inspire Courage and similar,Morale Bonus    Inspire Courage and similar,Inspiruje odwagę i podobne
Multiplier,"",Mnożnik
NATURAL LYCANTHROPE,"",NATURALNA LIKANTROPIA
DURATION,NAUSEATED|DURATION,CZAS TRWANIA
Nerf,"",Kary
Neutral:,Neutral: +2 Stability,Neutralny:
Stability,Neutral: +2 Stability,Stabilności
Normal,"",Normalne
OPPOSED,OPPOSED SCHOOLS,PRZECIWNE
SCHOOLS,OPPOSED SCHOOLS,SZKOŁY
OTHER INCOME,"",INNE PRZYCHODY
Off-hand weapon,Off-hand weapon    (2 less for a light weapon),Broń improwizowana
less for a light weapon),Off-hand weapon    (2 less for a light weapon),2 mniej dla broni lekkiej
"One background trait, connected to your character’s origin","","Jedna cecha, związana z twoich pochodzeniem"
One hit|point,"",Jeden punkt|wytrzymałości
One skill|rank,"",Jeden punkt|umiejętności
"One story trait, connecting them into the campaign","","Jedna cecha, nawiązująca do kampanii"
Outflank,Outflank    When flanking,Oskrzydlanie
When flanking,Outflank    When flanking,Kiedy flankuje
Overwhelming,"",Druzgocące
PAYMENTS,"",PŁATNOŚCI
POPULACE,"",LUDNOŚĆ
Pack Attack,Pack Attack    Ally’s attack allows you to take 5ft step,Sfora
Ally’s attack allows you to take,Pack Attack    Ally’s attack allows you to take 5ft step,Atak sprzymierzeńca pozwala Ci wykonać
5ft,Pack Attack    Ally’s attack allows you to take 5ft step,"1,5m"
step,Pack Attack    Ally’s attack allows you to take 5ft step,krok
"Penalty applies to economy, loyalty and stability|From 10, begin to lose control of hexes|From 20, all saves drop to 0 and kingdom cannot act","","Karę stosuje się do ekonomii, lojalności i stabilności Od 10 traci kontrolę nad hexami Od 20 wszystkie rz. obr. spadają do 0 a królestwo nie funkcjonuje"
Penetrating Strike,Penetrating Strike    Ignore damage reduction up to 5/—,Penetrujący Cios
Ignore damage reduction up to,Penetrating Strike    Ignore damage reduction up to 5/—,Ignoruje redukcję obrażeń do
Perform|Ranks,"",Występy|Rangi
Pick a class,"",Wybierz klasę
Pinpoint Targeting,"Pinpoint Targeting    Make a single attack that bypasses shields, armour and natural armour",Precyzyjne celowanie
"Make a single attack that bypasses shields, armour and natural armour","Pinpoint Targeting    Make a single attack that bypasses shields, armour and natural armour","Wykonaj pojedynczy atak ignorujący tarczę, zbroję i naturalną zbroję."
"Place of origin, nationality, culture","","Pochodzenie, naród, kultura"
Point Blank Shot,Point Blank Shot    +1 to attack and damage within first range increment,Bezpośredni strzał
+1 to attack and damage within first range increment,Point Blank Shot    +1 to attack and damage within first range increment,+1 do ataku i obrażeń w standardowym zasięgu
Power Attack,"",Potężny Atak
Precise Shot,Precise Shot    Attack into melee without the -4 penalty,Precyzyjny Strzał
Attack into melee without the -4 penalty,Precise Shot    Attack into melee without the -4 penalty,Bez kary -4 za strzelanie do walczących wręcz
Precise Strike,Precise Strike    When flanking,Precyzyjne Uderzenie
When flanking,Precise Strike    When flanking,Kiedy flankuje
"Prince, Princess or favoured subject","Prince, Princess or favoured subject – May rule if the Ruler is absent. but must pass loyalty check or +1 unrest","Książę, Księżniczka lub wybrana osoba"
– May rule if the Ruler is absent. but must pass loyalty check or,"Prince, Princess or favoured subject – May rule if the Ruler is absent. but must pass loyalty check or +1 unrest","Może rządzić jeśli Władca jest nieobecny, jednak musi zdać test na lojalność, inaczej"
unrest,"Prince, Princess or favoured subject – May rule if the Ruler is absent. but must pass loyalty check or +1 unrest",zamieszek
Promotions,"",Polityka
Purchase starting equipment,"",Zakup początkowy ekwipunek
unrest,Queen Consort or Prince Consort – May rule if the Ruler is absent. but must pass loyalty check or +1 unrest,niepokoje
Quick Draw,Quick Draw    Draw your weapon as a free action,Szybkie Dobywanie
Draw your weapon as a free action,Quick Draw    Draw your weapon as a free action,Dobieranie broni jako akcja darmowa
DURATION,RAGE  DURATION|PER DAY,CZAS TRWANIA
RAGE!,RAGE! 1/day,SZAŁ!
1/day,RAGE! 1/day,1/dzień
RAGE!,RAGE! DURATION,SZAŁ!
DURATION,RAGE! DURATION,CZAS TRWANIA
RAGE!,RAGE!|PER DAY,SZAŁ!
PER DAY,RAGE!|PER DAY,NA DZIEŃ
Duration,RAGE|Duration,Czas Trwania
REGULAR PAYMENTS,"",REGULARNE OPŁATY
DURATION,RESISTANCE|DURATION,CZAS TRWANIA
RIVAL,"",RYWAL
Race (including subtypes or customisations),"",Rasa (włączając podtypy lub dostosowania)
Rage 2/day,"",Szał 2/dzień
Rage 3/day,"",Szał 3/dzień
Rage 4/day,"",Szał 4/dzień
Rage 5/day,"",Szał 5/dzień
Rage 6/day,"",Szał 6/dzień
Range:,"",Zasięg:
Rapid Shot,"Rapid Shot    When making a full-round attack, get one additional attack in return for a -2 penalty",Szybki Strzał
"When making a full-round attack, get one additional attack in return for a -2 penalty","Rapid Shot    When making a full-round attack, get one additional attack in return for a -2 penalty","Wykonuje jeden dodatkowy atak dystansowy na rundę, z karą -2 do każdego"
Reflex,"",Refleks
Remember to role-play your character traits.,"",pamiętaj o odgrywaniu cech twojej postaci
Resources,"",Zasoby
Revert to base form at dawn or after 8 hrs rest.,"",Powrót do formy bazowej o świcie lub po 8 godzinach odpoczynku.
Roll hit points and allocate skill ranks,"",Wylosuj punkty wytrzymałości i rozdaj punkty umiejętności
Royal Enforcer,"",Królewski Egzekutor
Ruler,"",Władca
Ruler of a colony or vassal state,"Ruler of a colony or vassal state – May also take any role for colony, with 1 less benefit",Rządzi kolonią lub lennem
SAVING THROW DC,"",ST RZUTU OBRONNEGO
SAVING|THROW,"",RZUT|OBRONNY
SAVING|THROWS,"",RZUTY|OBRONNE
DURATION,SCENT ABIILITY|DURATION,CZAS TRWANIA
DURATION,SERENITY|DURATION,CZAS TRWANIA
SETTLE,SETTLE    Create new towns,OSADA
Create new towns,SETTLE    Create new towns,Stwórz nowe miasta
SETTLEMENT,"",OSADY
SINGLE,SINGLE ATTACK,POJEDYŃCZY
ATTACK,SINGLE ATTACK,ATAK
SPELL RANGES,"",ZASIĘG CZARÓW
SPELL|RANGE,"",ZASIĘG|CZARU
SPENDING,"",WYDATKI
STABILITY,"",STABILNOŚĆ
STABILITY,"STABILITY   On success, -1 unrest or add 1bp; on failure, +1 unrest; on failure by 4, +d4 unrest",STABILNOŚĆ
STATS,"",STATYSTYKI
BUFFS & TEAMWORK,SUBTOTAL BUFFS & TEAMWORK,PREMIE I PRACA ZESPOŁOWA
DURATION,SURGING|EUPHORIA|DURATION,CZAS TRWANIA
Saving throw,"",Rzut Obronny
Saving throw = 10 + Casting Stat + Spell Level,"",Rzut Obronny = 10 + Poziom Czarującego + Poziom Czaru
See below.,"",Zobacz poniżej
Seize the Moment,Seize the Moment    AoO when ally confirms critical hit,Wyczucie Momentu
AoO when ally confirms critical hit,Seize the Moment    AoO when ally confirms critical hit,AO kiedy sprzymierzeniec potwierdzi krytyka
Settlement name,"",Nazwa Osady
Settlements,"",Osady
Shake It Off,Shake It Off    +1 to all saving throws per adjacent ally,Ogarnij się!
to all saving throws per adjacent ally,Shake It Off    +1 to all saving throws per adjacent ally,do wszystkich rz. obr. na sąsiedniego sprzymierzeńca
Shield Wall,Shield Wall    +1 / +2 to AC when both using shields,Tarczowa Ściana
to,Shield Wall    +1 / +2 to AC when both using shields,do
AC,Shield Wall    +1 / +2 to AC when both using shields,KP
when both using shields,Shield Wall    +1 / +2 to AC when both using shields,kiedy obaj używają tarcz
to concentration checks,Shielded Caster    +4 to concentration checks,do testów koncentracji
Short,"",Krótki
Shot on the Run,Shot on the Run    Attack at any point during your move,Strzał w Biegu
Attack at any point during your move,Shot on the Run    Attack at any point during your move,Atakuj w dowolnym momencie ruchu
Sickening Critical,"",Mdlący Krytyk
Sixth Sense +4,"",Szósty Zmysł +4
Size|Modifier x4,"",Modyfikator|Rozmiaru x4
Slow Fall 20 ft,"",Powolny Upadek 6m
Slow Fall 30 ft,"",Powolny Upadek 9m
Slow Fall 40 ft,"",Powolny Upadek 12m
Slow Fall 50 ft,"",Powolny Upadek 15m
Slow Fall 60 ft,"",Powolny Upadek 18m
Slow Fall 70 ft,"",Powolny Upadek 21m
Slow Fall 80 ft,"",Powolny Upadek 24m
Slow Fall 90 ft,"",Powolny Upadek 27m
Slow Fall any distance,"",Powolny Upadek dowolna wysokośc
Sneaking Precision,Sneaking Precision    Apply a critical effect to the,Podstępna Precyzja
Apply a critical effect to the,Sneaking Precision    Apply a critical effect to the,Stosuje efekt krytyczny do
Song of Freedom,"",Pieśń Wolności
Specialist|Spells,"",Czary|Specjalisty
Spells from your opposed schools cost two slots to prepare.,"",Czary z twojej przeciwnej szkoły zużywają 2 komórki
Spell|Resistance,"",Odporność|na Czary
Spouse,"",Współmałżonek
Spymaster,"",Naczelny Szpieg
Staggering Critical,"",Oszałamiający Krytyk
Standard,"",Standardowa
Starting point,"",Punkt Startu
Strength,"",Siła
Stunning Critical,"",Ogłuszający Krytyk
Sundry,"",Różne
Swap Places,Swap Places    Switch places with an ally,Zamiana Miejsc
Switch places with an ally,Swap Places    Switch places with an ally,Zmiana miejsc ze sprzymierzeńcem
TAKE A CLASS LEVEL,"",WEŹ POZIOM W KLASIE
TAX,"",PODATEK
TAXATION,"",OPODATKOWANIE
TEAMWORK,TEAMWORK|FEATS,PRACA ZESPOŁOWA
FEATS,TEAMWORK|FEATS,ATUTY
TERRAIN,"TERRAIN    Build farms, roads, mines etc",TEREN
"Build farms, roads, mines etc","TERRAIN    Build farms, roads, mines etc","Budowa farm, dróg, kopalń itp."
TOTAL FUNDS,"",WSZYSTKIE FUNDUSZE
TOUCH,"",DOTYK
TRAITS,"",CECHY
TREASURY,"",SKARBIEC
Take only half damage even on failed reflex,"",Połowa obrażeń w przypadku nieudanego rzutu na refleks
Take your first level,"",Weź swój pierwszy poziom
Tandem Trip,"Tandem Trip    When ally is adjacent, roll twice for trip CMB",Przejażdżka Tandemem
"When ally is adjacent, roll twice for trip","Tandem Trip    When ally is adjacent, roll twice for trip CMB","Kiedy sprzymierzeniec jest w sąsiedztwie, rzuć dwa razy na "
CMB,"Tandem Trip    When ally is adjacent, roll twice for trip CMB",PMB
Target of Opportunity,Target of Opportunity    Extra attack when ally hits with ranged,Cel okazyjny
Extra attack when ally hits with ranged,Target of Opportunity    Extra attack when ally hits with ranged,Dodatkowy atak gdy sprzymierzeniec trafi z dystansu
The number of 12-mile|hexes the kingdom controls,"","Liczba 19,2km hexów|pod kontrolą królestwa"
Threat range,"",Obszar zagrożenia
Tiring Critical,"",Męczący Krytyk
Token,"",Przyjazna
Total City|Population,"",Całkowita Populacja|Miasta
Total hit|points,"",Suma Punktów|Wytrzymałośći
Total skill|ranks,"",Suma rang|umiejętności
Total|Level,"",Poziom|Postaci
"Traits are aspects of your background that can add depth to a character.|Ask your GM if you get to pick any traits, and if so how many.|A common allocation is:","","Cechy mogą dodać głębi twojej postaci.|Zapytaj MP czy masz wziąć jakieś cechy, a jeśli tak to ile.|Zazwyczaj są to:"
Treasurer,"",Skarbnik
Treasury funds,"",Fundusze
Treat unarmed attacks as  lawful weapons,"",Cios bez broni traktowany jako broń praworządna
Two-weapon Defence,Two-weapon Defence    +1 shield bonus to AC for using two weapons (+2 if fighting defensively),Obronna Waka Dwoma Orężami
+1 shield bonus to AC for using two weapons (+2 if fighting defensively),Two-weapon Defence    +1 shield bonus to AC for using two weapons (+2 if fighting defensively),+1 premii z tarczy do KP za używanie dwóch broni (+2 jeśli walczy defensywnie)
Two-weapon Fighting,Two-weapon Fighting   Penalty for wielding two weapons reduced to -4 / -4,Walka Dwoma Orężami
Penalty for wielding two weapons reduced to -4 / -4,Two-weapon Fighting   Penalty for wielding two weapons reduced to -4 / -4,Kary za dzierżenie dwóch broni zmniejszone do -4 / -4
Two-weapon Rend,"Two-weapon Rend    If you hit with both weapons, do an extra 1d10 + (STR × 1½) damage",Rozdarcie Dwoma Orężami
"If you hit with both weapons, do an extra 1d10 + (","Two-weapon Rend    If you hit with both weapons, do an extra 1d10 + (STR × 1½) damage",Jeśli trawisz obiema brońmi dodaj 1k10 + (
STR,"Two-weapon Rend    If you hit with both weapons, do an extra 1d10 + (STR × 1½) damage",S
× 1½) damage,"Two-weapon Rend    If you hit with both weapons, do an extra 1d10 + (STR × 1½) damage","x 1,5) obrażeń"
Two-weapon fighting,Two-weapon fighting    Reduces penalty to:,Walka dwoma orężami
Reduces penalty to:,Two-weapon fighting    Reduces penalty to:,Redukuje kary do:
UNARMED ATTACK,UNARMED ATTACK BONUS,ATAK BEZ BRONI
BONUS,UNARMED ATTACK BONUS,PREMIA
UNREST,"",NIEPOKOJE
UNREST,UNREST LEVEL,NIEPOKOJE
LEVEL,UNREST LEVEL,POZIOM
UPKEEP,"",UTRZYMANIE
Unconcious,"",Nieprzytomny
Use dimension door once per day,"",Może użyc Drzwi Poprzez Wymiary raz na dzień
"Use the starting wealth for your class, or a value supplied by your GM.","",Użyj startowego majątku twojej klasy lub wartości podanej przez MP.
"Use your base or animal score, whichever is higher","",Użyj większej z twojej zwierzęcej i podstawowej postaci
"Using any combination of|unarmed strikes and Monk|weapons: Kama, Nunchaku,|Quarterstaff, Sai, Shuriken,|Siangham","","Używa dowolnej kombinacji ataków|kończynami i brońmi Mnicha takimi|jak: Kama, Nunchaku,|Drąg, Sai, Shuriken,|Siangham"
Vacancies,"",Puste krzesła
Viceroy,"",Wicekról
Vital Strike,Vital Strike    Extra damage dice,Witalne Uderzenie
Extra damage dice,Vital Strike    Extra damage dice,Dodatkowa kość obrażeń
WEAPON,WEAPON BONUSES,BROŃ
BONUSES,WEAPON BONUSES,PREMIE
Weapon Finesse,Weapon Finesse  Use DEX for melee attack,Finezja w Broni
Use,Weapon Finesse  Use DEX for melee attack,Użyj
DEX,Weapon Finesse  Use DEX for melee attack,ZR
for melee attack,Weapon Finesse  Use DEX for melee attack,do ataku w zwarciu
Weapon Focus:,"",Skupienie na Broni:
Weapon Mastery,"",Mistrzostwo w Broni
Weapon Mastery,Weapon Mastery    Increased critical range and always confirm critical hits,Mistrzostwo w Broni
Increased critical range and always confirm critical hits,Weapon Mastery    Increased critical range and always confirm critical hits,Zwiększa zasięg krytyka i automatycznie je potwierdza.
Weapon Specialisation:,"",Specjalizacja w Broni:
Weapon and armour proficiencies,"",Biegłości w broni i pancerzu
"Weapons, Ammo, Scrolls, Potions","","Broń, Pociski, Zwoje, Mikstury"
Wisdom,"",Roztropność
Your base speed (measured in feet per six seconds),"",Twoja bazowa prędkość (mierzona w metrach na 6 sekund)
Your size and size modifier,"",Twój rozmiar i modyfikator rozmiaru
Your starting languages,"",Twoje początkowe języki
Your weapon and armour proficiencies,"",Twoje biegłości w broni i pancerzu
against larger foes,"",przeciw dużym wrogom
die,"",kość
per,"",na
"round down,|minimum 1","","zaokrąglane w dół, przynajmniej 1"
second sneak attack in a round,"",drugi podstępny atak w rundzie
to Diplomacy to alter an animal’s attitude,"",do Dyplomacji w celu zmieniania nastawienia zwierząt
to Humanoid form:,"",do formy Humanoidalnej
to Hybrid or Animal form:,"",to formy Hybrydy lub zwierzęcia
to attacks of opportunity,"",do ataków okazyjnych
to negate,"",neguje
with Armour,"",w Zbroi
x 2,"",x 2
(Use adjusted CON),"",Użyj dostosowanej B)
(require,"",(wymaga
+ 10 to speed|unless wearing|heavy armour,"",+ 10 do prędkości|dopóki nie nosi|ciężkiej zbroi
+ 1d6,"",+ 1k6
+ 4 to all saving throws|+ 4 dodge bonus to,+ 4 to all saving throws|+ 4 dodge bonus to AC,+4 do wszystkich rzutów obronnych +4 premii unikowej do
AC,+ 4 to all saving throws|+ 4 dodge bonus to AC,KP
"economy,","+1 economy, -1 loyalty",ekonomii
loyalty,"+1 economy, -1 loyalty",lojalności
loyalty,+1 loyalty,lojalności
"loyalty,","+1 loyalty, +1bp consumption","lojalności,"
+1bp,"+1 loyalty, +1bp consumption",+1pb
consumption,"+1 loyalty, +1bp consumption",konsumpcji
"stability,","+1 stability, +1bp consumption","stabilności,"
+1bp,"+1 stability, +1bp consumption",+1pb
consumption,"+1 stability, +1bp consumption",konsumpcji
"+1 unrest for each attribute (Economy, Loyalty or Stability) that is negative","","+1 zamieszek na każdy negatywny atrybut (Ekonomia, Lojalność i Stabilność) "
+2 WIS,+2 WIS and -2 CHA in all three forms.,+2 RZT
and,+2 WIS and -2 CHA in all three forms.,i
-2 CHA,+2 WIS and -2 CHA in all three forms.,-2 CHA
in all three forms.,+2 WIS and -2 CHA in all three forms.,we wszystkich trzech formach.
"economy,","+2 economy, -2 loyalty","ekonomii,"
loyalty,"+2 economy, -2 loyalty",lojalności
"loyalty,","+2 loyalty, +2bp consumption","lojalności,"
+2bp,"+2 loyalty, +2bp consumption",+2pb
consumption,"+2 loyalty, +2bp consumption",konsumpcji
"stability,","+2 stability, +2bp consumption","stabilności,"
+2bp,"+2 stability, +2bp consumption",+2pb
consumption,"+2 stability, +2bp consumption",konsumpcji
+2 unrest if the treasury is empty,"",+2 niepokojów jeśli skarbiec jest pusty
"economy,","+3 economy, -4 loyalty","ekonomii,"
loyalty,"+3 economy, -4 loyalty","lojalności,"
"loyalty,","+3 loyalty, +4bp consumption","lojalności,"
+4bp,"+3 loyalty, +4bp consumption",+4pb
consumption,"+3 loyalty, +4bp consumption",konsumpcji
"stability,","+3 stability, +4bp consumption","stabilności,"
+4bp,"+3 stability, +4bp consumption",+4pb
consumption,"+3 stability, +4bp consumption",konsumpcji
+4 Strength  +4 Constitution  +2 Will  -2 AC,"",+4 Siły +4 Budowy +2 Woli -2 KP
"economy,","+4 economy, -8 loyalty","ekonomii,"
loyalty,"+4 economy, -8 loyalty","lojalności,"
"loyalty,","+4 loyalty, +8bp consumption","lojalności,"
+8bp,"+4 loyalty, +8bp consumption",+8pb
consumption,"+4 loyalty, +8bp consumption",konsumpcji
"stability,","+4 stability, +8bp consumption","stabilności,"
+8bp,"+4 stability, +8bp consumption",+8pb
consumption,"+4 stability, +8bp consumption",konsumpcji
+6 Strength  +6 Constitution  +3 Will  -2 AC,"",+6 Siły +6 Budowy +2 Woli -2 KP
+8 Strength  +8 Constitution  +4 Will  -2 AC,"",+8 Siły +8 Budowy +4 Woli -2 KP
loyalty,-1 loyalty,"lojalności,"
stability,-1 stability,"stabilności,"
-2 Strength  -2 Dexterity    Can’t charge or run,"",-2 Siły -2 Zręczności Nie może szarżować lub biec
A natural lycanthrope’s bite afflicts the victim with|afflicted lycanthropy.,"",Ugryzienie naturalnego likantropa zaraża ofiarę
A successful strike with smite evil|bypasses damage reduction.,"",Udane ugodzenie zła ignoruje redukcje obrażeń.
AFFLICTED LYCANTHROPE,"",ZARAŻONY LIKANTROPIĄ
ALCHEMIST’S EXTRACT FORMULAE,"",FORMUŁY WYCIĄGÓW ALCHEMICZNYCH
DURATION,ALTER SELF|DURATION,CZAS TRWANIA
ANIMAL FORM,"",ZWIERZĘCA FORMA
ARCHETYPE,"",ARCHETYP
ARMOUR CHECK|PENALTY,ARMOUR CHECK|PENALTY REDUCTION,KARA DO TESTÓW Z PANCERZA
REDUCTION,ARMOUR CHECK|PENALTY REDUCTION,REDUKCJA
ARMOUR TRAINING,"",SZKOLENIE W ZBROI
ASSIGN LEADERSHIP,ASSIGN LEADERSHIP    Adjust kingdom rolls,PRZYPISANIE PRZYWÓDZTWA
Adjust kingdom rolls,ASSIGN LEADERSHIP    Adjust kingdom rolls,Dostosuj rzuty królestwa
ATTACK FEATS,"",ATUTY BOJOWE
DURATION,AURAS|DURATION,CZAS TRWANIA
DURATION,AURA|DURATION,CZAS TRWANIA
Ability score upgrades,"",Rozwijanie atrybutów
Add any bonus or penalty from your race:,"",Dodaj rasowe premie lub kary:
Aggressive,"",Agresywna
Allegiance,"",Przynależność
Allied Spellcaster,Allied Spellcaster    +2 to overcome spell resistance,Sprzymierzeńcy Czarujący
to overcome spell resistance,Allied Spellcaster    +2 to overcome spell resistance,+2 do przebicia odporności na czary
"Allocate these scores to your six stats:|Strength, Dexterity, Constitution,|Intelligence, Wisdom and Charisma","","Przydziel te wartości do sześciu atrybutów: Siły, Zręczności, Budowy, Inteligencji, Roztropności i Charyzmy"
"Always round down. If you have odd numbers in your ability scores,|there will be a chance to adjust the scores at later levels.","","Zawsze zaokrąglaj w dół. Jeśli masz nieparzystą wartość atrybutu, będziesz miał możliwość rozwinąć ją w przyszłości."
Any other racial abilities,"",Wszystkie inne rasowe umiejętności
Area / Target,"",Obszar / Cel
"Armour, Shield, Protective Items","","Zbroja, Tarcza, Przedmioty Ochronne"
"Ask your GM how to create your basis scores. He might give you a|fixed array, ask you to roll dice, or use a point buy system.","","Zapytaj swojego MP jak wygenerować podstawowe statystyki. Może dać Ci gotowe wartości, kazać rzucać kością lub użyć systemu punktowego."
Assets,"",Majątek
Assume ethereal state,"",Przechodzi w stan eteryczny
At levels,"At levels 4, 8, 12 and 16 you get to add 1 to a single ability score.|If that score was an odd number, this mean an increase in the ability modifier.",Na poziomach
"and 16 you get to add 1 to a single ability score.|If that score was an odd number, this mean an increase in the ability modifier.","At levels 4, 8, 12 and 16 you get to add 1 to a single ability score.|If that score was an odd number, this mean an increase in the ability modifier.","i 16 dodajesz 1 punkt do wartości atrybuty. Jeśli wartość była liczbą nieparzystą, oznacza to, że modyfikator atrybutu również wzrasta."
"At odd-numbered levels, you get to pick a feat.|Make sure your character qualifies for the feat’s preconditions.","","Na nieparzystych|poziomach, "
Attribute|modifiers,"",Modyfikatory Atrybutów
Attribute|scores,"",Wartości|Atrybutów
Avoid all damage on successful reflex,"",Unika wszystkich obrażeń w przypadku udanego rz. obr. na refleks
BARDIC KNOWLEDGE,BARDIC KNOWLEDGE |BONUS,WIEDZA BARDÓW
BONUS,BARDIC KNOWLEDGE |BONUS,PREMIA
BASE ATTACK & SAVING THROWS,"",BAZOWA PREMIA I RZUTY OBRONNE
BASE ATTACK,BASE ATTACK BONUS,BAZOWA PREMIA
BONUS,BASE ATTACK BONUS,DO ATAKU
BASE|ATTACK,BASE|ATTACK|BONUS,BAZOWA|PREMIA
BONUS,BASE|ATTACK|BONUS,DO ATAKU
BLOODLINE,"",WIĘZY KRWI
BRAVERY,"",ODWAGA
DURATION,BREATH|DURATION,CZAS TRWANIA
BUILD A CHARACTER,"",SKONSTRUUJ POSTAĆ
BUILDINGS,BUILDINGS    Add buildings to towns,BUDYNKI
Add buildings to towns,BUILDINGS    Add buildings to towns,Dodaje budynki do miast
Back to Back,Back to Back    +2 to AC against flanking,Plecy do Pleców
to,Back to Back    +2 to AC against flanking,do
AC,Back to Back    +2 to AC against flanking,KP
against flanking,Back to Back    +2 to AC against flanking,przeciwko flankowaniu
Background,"",Tło
"Baron, Duke, King or Queen","Baron, Duke, King or Queen – If vacant, kingdom fails all command rolls and cannot claim or develop hexes","Baron, Książę, Król lub Królowa"
"– If vacant, kingdom fails all command rolls and cannot claim or develop hexes","Baron, Duke, King or Queen – If vacant, kingdom fails all command rolls and cannot claim or develop hexes","Jeśli wolne, królestwu automatycznie nie powodzi się rzut na rozkazy oraz nie może zdobywać i rozwijać hexów."
Barony,"",Baronia
Base attack bonus and saving throws,"",Bazowa Premia do Ataku i Rzuty Obronne
Base|Attack|Bonus,"",Bazowa|Premia|do Ataku
Base|Speed,"",Bazowa|Prędkość
Base|Value,"",Bazowa|Wartość
Basic Value,"",Bazowa Wartość
Basic attributes,"",Bazowe Atrybuty
